iter	Passed	Remaining
5060	2814	522
5061	2815	521
5062	2815	521
5063	2816	520
5064	2816	520
5065	2817	519
5066	2817	518
5067	2818	518
5068	2819	517
5069	2819	517
5070	2820	516
5071	2820	516
5072	2821	515
5073	2821	514
5074	2822	514
5075	2822	513
5076	2823	513
5077	2823	512
5078	2824	512
5079	2824	511
5080	2825	510
5081	2825	510
5082	2826	509
5083	2826	509
5084	2827	508
5085	2827	508
5086	2828	507
5087	2828	507
5088	2829	506
5089	2829	505
5090	2830	505
5091	2830	504
5092	2831	504
5093	2831	503
5094	2832	503
5095	2833	502
5096	2833	502
5097	2834	501
5098	2834	500
5099	2835	500
5100	2835	499
5101	2836	499
5102	2836	498
5103	2837	498
5104	2837	497
5105	2838	496
5106	2838	496
5107	2839	495
5108	2839	495
5109	2840	494
5110	2840	494
5111	2841	493
5112	2842	493
5113	2842	492
5114	2843	491
5115	2843	491
5116	2844	490
5117	2844	490
5118	2845	489
5119	2845	489
5120	2846	488
5121	2846	487
5122	2847	487
5123	2847	486
5124	2848	486
5125	2848	485
5126	2849	485
5127	2849	484
5128	2850	484
5129	2850	483
5130	2851	482
5131	2852	482
5132	2852	481
5133	2853	481
5134	2853	480
5135	2854	480
5136	2854	479
5137	2855	479
5138	2855	478
5139	2856	477
5140	2856	477
5141	2857	476
5142	2857	476
5143	2858	475
5144	2858	475
5145	2859	474
5146	2859	473
5147	2860	473
5148	2861	472
5149	2861	472
5150	2862	471
5151	2862	471
5152	2863	470
5153	2863	470
5154	2864	469
5155	2864	468
5156	2865	468
5157	2865	467
5158	2866	467
5159	2866	466
5160	2867	466
5161	2867	465
5162	2868	464
5163	2868	464
5164	2869	463
5165	2869	463
5166	2870	462
5167	2871	462
5168	2871	461
5169	2872	461
5170	2872	460
5171	2873	459
5172	2873	459
5173	2874	458
5174	2874	458
5175	2875	457
5176	2875	457
5177	2876	456
5178	2876	456
5179	2877	455
5180	2877	454
5181	2878	454
5182	2878	453
5183	2879	453
5184	2879	452
5185	2880	452
5186	2880	451
5187	2881	450
5188	2881	450
5189	2882	449
5190	2882	449
5191	2883	448
5192	2884	448
5193	2884	447
5194	2885	447
5195	2885	446
5196	2886	445
5197	2886	445
5198	2887	444
5199	2887	444
5200	2888	443
5201	2888	443
5202	2889	442
5203	2889	442
5204	2890	441
5205	2890	440
5206	2891	440
5207	2891	439
5208	2892	439
5209	2892	438
5210	2893	438
5211	2893	437
5212	2894	436
5213	2894	436
5214	2895	435
5215	2896	435
5216	2896	434
5217	2897	434
5218	2897	433
5219	2898	433
5220	2898	432
5221	2899	431
5222	2899	431
5223	2900	430
5224	2900	430
5225	2901	429
5226	2901	429
5227	2902	428
5228	2902	428
5229	2903	427
5230	2903	426
5231	2904	426
5232	2905	425
5233	2905	425
5234	2906	424
5235	2906	424
5236	2907	423
5237	2907	422
5238	2908	422
5239	2909	421
5240	2909	421
5241	2910	420
5242	2910	420
5243	2911	419
5244	2912	419
5245	2912	418
5246	2913	418
5247	2913	417
5248	2914	416
5249	2914	416
5250	2915	415
5251	2915	415
5252	2916	414
5253	2916	414
5254	2917	413
5255	2917	413
5256	2918	412
5257	2918	411
5258	2919	411
5259	2919	410
5260	2920	410
5261	2921	409
5262	2921	409
5263	2922	408
5264	2922	407
5265	2923	407
5266	2923	406
5267	2924	406
5268	2924	405
5269	2925	405
5270	2925	404
5271	2926	404
5272	2926	403
5273	2927	402
5274	2928	402
5275	2928	401
5276	2929	401
5277	2929	400
5278	2930	400
5279	2930	399
5280	2931	399
5281	2931	398
5282	2932	397
5283	2932	397
5284	2933	396
5285	2934	396
5286	2934	395
5287	2935	395
5288	2935	394
5289	2936	394
5290	2936	393
5291	2937	392
5292	2937	392
5293	2938	391
5294	2938	391
5295	2939	390
5296	2939	390
5297	2940	389
5298	2940	389
5299	2941	388
5300	2941	387
5301	2942	387
5302	2942	386
5303	2943	386
5304	2943	385
5305	2944	385
5306	2945	384
5307	2945	384
5308	2946	383
5309	2946	382
5310	2947	382
5311	2947	381
5312	2948	381
5313	2949	380
5314	2949	380
5315	2950	379
5316	2950	379
5317	2951	378
5318	2951	377
5319	2952	377
5320	2952	376
5321	2953	376
5322	2954	375
5323	2954	375
5324	2955	374
5325	2955	374
5326	2956	373
5327	2956	372
5328	2957	372
5329	2958	371
5330	2958	371
5331	2959	370
5332	2959	370
5333	2960	369
5334	2960	369
5335	2961	368
5336	2961	367
5337	2962	367
5338	2962	366
5339	2963	366
5340	2963	365
5341	2964	365
5342	2964	364
5343	2965	364
5344	2965	363
5345	2966	362
5346	2966	362
5347	2967	361
5348	2968	361
5349	2968	360
5350	2969	360
5351	2969	359
5352	2970	358
5353	2970	358
5354	2971	357
5355	2971	357
5356	2972	356
5357	2972	356
5358	2973	355
5359	2973	355
5360	2974	354
5361	2974	353
5362	2975	353
5363	2975	352
5364	2976	352
5365	2976	351
5366	2977	351
5367	2977	350
5368	2978	350
5369	2978	349
5370	2979	348
5371	2980	348
5372	2980	347
5373	2981	347
5374	2981	346
5375	2982	346
5376	2982	345
5377	2983	345
5378	2983	344
5379	2984	343
5380	2984	343
5381	2985	342
5382	2985	342
5383	2986	341
5384	2986	341
5385	2987	340
5386	2987	339
5387	2988	339
5388	2988	338
5389	2989	338
5390	2989	337
5391	2990	337
5392	2990	336
5393	2991	336
5394	2991	335
5395	2992	334
5396	2992	334
5397	2993	333
5398	2994	333
5399	2994	332
5400	2995	332
5401	2995	331
5402	2996	331
5403	2996	330
5404	2997	329
5405	2997	329
5406	2998	328
5407	2998	328
5408	2999	327
5409	3000	327
5410	3000	326
5411	3001	326
5412	3001	325
5413	3002	324
5414	3002	324
5415	3003	323
5416	3003	323
5417	3004	322
5418	3004	322
5419	3005	321
5420	3005	321
5421	3006	320
5422	3006	319
5423	3007	319
5424	3007	318
5425	3008	318
5426	3008	317
5427	3009	317
5428	3009	316
5429	3010	316
5430	3010	315
5431	3011	314
5432	3011	314
5433	3012	313
5434	3013	313
5435	3013	312
5436	3014	312
5437	3014	311
5438	3015	310
5439	3015	310
5440	3016	309
5441	3016	309
5442	3017	308
5443	3017	308
5444	3018	307
5445	3018	307
5446	3019	306
5447	3020	305
5448	3020	305
5449	3021	304
5450	3021	304
5451	3022	303
5452	3022	303
5453	3023	302
5454	3023	302
5455	3024	301
5456	3024	300
5457	3025	300
5458	3025	299
5459	3026	299
5460	3026	298
5461	3027	298
5462	3027	297
5463	3028	297
5464	3028	296
5465	3029	295
5466	3029	295
5467	3030	294
5468	3030	294
5469	3031	293
5470	3031	293
5471	3032	292
5472	3033	292
5473	3033	291
5474	3034	290
5475	3034	290
5476	3035	289
5477	3035	289
5478	3036	288
5479	3036	288
5480	3037	287
5481	3037	287
5482	3038	286
5483	3038	285
5484	3039	285
5485	3039	284
5486	3040	284
5487	3040	283
5488	3041	283
5489	3042	282
5490	3042	282
5491	3043	281
5492	3043	280
5493	3044	280
5494	3044	279
5495	3045	279
5496	3045	278
5497	3046	278
5498	3046	277
5499	3047	277
5500	3047	276
5501	3048	275
5502	3048	275
5503	3049	274
5504	3050	274
5505	3050	273
5506	3051	273
5507	3051	272
5508	3052	272
5509	3052	271
5510	3053	270
5511	3053	270
5512	3054	269
5513	3054	269
5514	3055	268
5515	3055	268
5516	3056	267
5517	3056	267
5518	3057	266
5519	3057	265
5520	3058	265
5521	3058	264
5522	3059	264
5523	3059	263
5524	3060	263
5525	3061	262
5526	3061	262
5527	3062	261
5528	3062	260
5529	3063	260
5530	3063	259
5531	3064	259
5532	3064	258
5533	3065	258
5534	3065	257
5535	3066	256
5536	3066	256
5537	3067	255
5538	3067	255
5539	3068	254
5540	3068	254
5541	3069	253
5542	3069	253
5543	3070	252
5544	3071	251
5545	3071	251
5546	3072	250
5547	3072	250
5548	3073	249
5549	3073	249
5550	3074	248
5551	3074	248
5552	3075	247
5553	3075	247
5554	3076	246
5555	3077	245
5556	3077	245
5557	3078	244
5558	3078	244
5559	3079	243
5560	3079	243
5561	3080	242
5562	3080	242
5563	3081	241
5564	3081	240
5565	3082	240
5566	3082	239
5567	3083	239
5568	3083	238
5569	3084	238
5570	3084	237
5571	3085	236
5572	3085	236
5573	3086	235
5574	3086	235
5575	3087	234
5576	3087	234
5577	3088	233
5578	3089	233
5579	3089	232
5580	3090	231
5581	3090	231
5582	3091	230
5583	3091	230
5584	3092	229
5585	3092	229
5586	3093	228
5587	3093	228
5588	3094	227
5589	3094	226
5590	3095	226
5591	3095	225
5592	3096	225
5593	3096	224
5594	3097	224
5595	3097	223
5596	3098	223
5597	3098	222
5598	3099	221
5599	3099	221
5600	3100	220
5601	3100	220
5602	3101	219
5603	3101	219
5604	3102	218
5605	3103	218
5606	3103	217
5607	3104	216
5608	3104	216
5609	3105	215
5610	3105	215
5611	3106	214
5612	3106	214
5613	3107	213
5614	3107	213
5615	3108	212
5616	3108	211
5617	3109	211
5618	3109	210
5619	3110	210
5620	3111	209
5621	3111	209
5622	3112	208
5623	3112	208
5624	3113	207
5625	3113	206
5626	3114	206
5627	3114	205
5628	3115	205
5629	3115	204
5630	3116	204
5631	3116	203
5632	3117	203
5633	3117	202
5634	3118	201
5635	3118	201
5636	3119	200
5637	3119	200
5638	3120	199
5639	3121	199
5640	3121	198
5641	3122	198
5642	3122	197
5643	3123	196
5644	3123	196
5645	3124	195
5646	3124	195
5647	3125	194
5648	3125	194
5649	3126	193
5650	3126	193
5651	3127	192
5652	3127	191
5653	3128	191
5654	3128	190
5655	3129	190
5656	3129	189
5657	3130	189
5658	3130	188
5659	3131	188
5660	3131	187
5661	3132	186
5662	3133	186
5663	3133	185
5664	3134	185
5665	3134	184
5666	3135	184
5667	3135	183
5668	3136	183
5669	3136	182
5670	3137	181
5671	3137	181
5672	3138	180
5673	3138	180
5674	3139	179
5675	3139	179
5676	3140	178
5677	3140	178
5678	3141	177
5679	3141	176
5680	3142	176
5681	3142	175
5682	3143	175
5683	3143	174
5684	3144	174
5685	3144	173
5686	3145	173
5687	3145	172
5688	3146	172
5689	3147	171
5690	3147	170
5691	3148	170
5692	3148	169
5693	3149	169
5694	3149	168
5695	3150	168
5696	3150	167
5697	3151	167
5698	3151	166
5699	3152	165
5700	3152	165
5701	3153	164
5702	3153	164
5703	3154	163
5704	3154	163
5705	3155	162
5706	3155	162
5707	3156	161
5708	3156	160
5709	3157	160
5710	3157	159
5711	3158	159
5712	3159	158
5713	3159	158
5714	3160	157
5715	3160	157
5716	3161	156
5717	3161	155
5718	3162	155
5719	3162	154
5720	3163	154
5721	3163	153
5722	3164	153
5723	3164	152
5724	3165	152
5725	3165	151
5726	3166	150
5727	3166	150
5728	3167	149
5729	3167	149
5730	3168	148
5731	3168	148
5732	3169	147
5733	3170	147
5734	3170	146
5735	3171	145
5736	3171	145
5737	3172	144
5738	3172	144
5739	3173	143
5740	3173	143
5741	3174	142
5742	3174	142
5743	3175	141
5744	3175	140
5745	3176	140
5746	3176	139
5747	3177	139
5748	3177	138
5749	3178	138
5750	3178	137
5751	3179	137
5752	3179	136
5753	3180	135
5754	3180	135
5755	3181	134
5756	3181	134
5757	3182	133
5758	3182	133
5759	3183	132
5760	3183	132
5761	3184	131
5762	3185	130
5763	3185	130
5764	3186	129
5765	3186	129
5766	3187	128
5767	3187	128
5768	3188	127
5769	3188	127
5770	3189	126
5771	3189	126
5772	3190	125
5773	3190	124
5774	3191	124
5775	3191	123
5776	3192	123
5777	3192	122
5778	3193	122
5779	3193	121
5780	3194	121
5781	3194	120
5782	3195	119
5783	3196	119
5784	3196	118
5785	3197	118
5786	3197	117
5787	3198	117
5788	3198	116
5789	3199	116
5790	3199	115
5791	3200	114
5792	3200	114
5793	3201	113
5794	3201	113
5795	3202	112
5796	3202	112
5797	3203	111
5798	3203	111
5799	3204	110
5800	3204	109
5801	3205	109
5802	3205	108
5803	3206	108
5804	3207	107
5805	3207	107
5806	3208	106
5807	3208	106
5808	3209	105
5809	3209	104
5810	3210	104
5811	3210	103
5812	3211	103
5813	3211	102
5814	3212	102
5815	3212	101
5816	3213	101
5817	3213	100
5818	3214	99
5819	3214	99
5820	3215	98
5821	3215	98
5822	3216	97
5823	3216	97
5824	3217	96
5825	3217	96
5826	3218	95
5827	3218	94
5828	3219	94
5829	3219	93
5830	3220	93
5831	3220	92
5832	3221	92
5833	3221	91
5834	3222	91
5835	3222	90
5836	3223	90
5837	3223	89
5838	3224	88
5839	3225	88
5840	3225	87
5841	3226	87
5842	3226	86
5843	3227	86
5844	3227	85
5845	3228	85
5846	3228	84
5847	3229	83
5848	3229	83
5849	3230	82
5850	3230	82
5851	3231	81
5852	3231	81
5853	3232	80
5854	3232	80
5855	3233	79
5856	3233	78
5857	3234	78
5858	3234	77
5859	3235	77
5860	3235	76
5861	3236	76
5862	3236	75
5863	3237	75
5864	3237	74
5865	3238	73
5866	3239	73
5867	3239	72
5868	3240	72
5869	3240	71
5870	3241	71
5871	3241	70
5872	3242	70
5873	3242	69
5874	3243	69
5875	3243	68
5876	3244	67
5877	3244	67
5878	3245	66
5879	3245	66
5880	3246	65
5881	3246	65
5882	3247	64
5883	3247	64
5884	3248	63
5885	3248	62
5886	3249	62
5887	3249	61
5888	3250	61
5889	3250	60
5890	3251	60
5891	3251	59
5892	3252	59
5893	3252	58
5894	3253	57
5895	3253	57
5896	3254	56
5897	3254	56
5898	3255	55
5899	3255	55
5900	3256	54
5901	3256	54
5902	3257	53
5903	3258	52
5904	3258	52
5905	3259	51
5906	3259	51
5907	3260	50
5908	3260	50
5909	3261	49
5910	3261	49
5911	3262	48
5912	3262	48
5913	3263	47
5914	3263	46
5915	3264	46
5916	3264	45
5917	3265	45
5918	3265	44
5919	3266	44
5920	3267	43
5921	3267	43
5922	3268	42
5923	3268	41
5924	3269	41
5925	3269	40
5926	3270	40
5927	3270	39
5928	3271	39
5929	3271	38
5930	3272	38
5931	3272	37
5932	3273	36
5933	3273	36
5934	3274	35
5935	3274	35
5936	3275	34
5937	3275	34
5938	3276	33
5939	3276	33
5940	3277	32
5941	3278	31
5942	3278	31
5943	3279	30
5944	3279	30
5945	3280	29
5946	3280	29
5947	3281	28
5948	3281	28
5949	3282	27
5950	3282	27
5951	3283	26
5952	3283	25
5953	3284	25
5954	3284	24
5955	3285	24
5956	3285	23
5957	3286	23
5958	3286	22
5959	3287	22
5960	3287	21
5961	3288	20
5962	3288	20
5963	3289	19
5964	3289	19
5965	3290	18
5966	3291	18
5967	3291	17
5968	3292	17
5969	3292	16
5970	3293	15
5971	3293	15
5972	3294	14
5973	3294	14
5974	3295	13
5975	3295	13
5976	3296	12
5977	3296	12
5978	3297	11
5979	3297	11
5980	3298	10
5981	3298	9
5982	3299	9
5983	3299	8
5984	3300	8
5985	3300	7
5986	3301	7
5987	3301	6
5988	3302	6
5989	3302	5
5990	3303	4
5991	3304	4
5992	3304	3
5993	3305	3
5994	3305	2
5995	3306	2
5996	3306	1
5997	3307	1
5998	3307	0
5999	3308	0
