iter	RMSE
2915	0.0873724101
2916	0.08736284606
2917	0.08736132553
2918	0.08736007847
2919	0.08735428423
2920	0.08734631711
2921	0.08733690319
2922	0.08732885069
2923	0.08731987035
2924	0.08730548877
2925	0.08729616089
2926	0.08728689322
2927	0.08728038095
2928	0.08727310654
2929	0.0872612343
2930	0.08725999576
2931	0.08725876092
2932	0.08725202993
2933	0.08724455449
2934	0.08723532006
2935	0.0872235402
2936	0.08721643039
2937	0.08721086556
2938	0.08720451799
2939	0.0871999732
2940	0.08719847935
2941	0.08718670326
2942	0.08718108278
2943	0.08717193326
2944	0.08716033163
2945	0.08715539075
2946	0.08714997487
2947	0.08714082388
2948	0.08713114723
2949	0.08712196939
2950	0.08711220941
2951	0.08710062661
2952	0.0870890322
2953	0.08707938715
2954	0.08706887508
2955	0.08706054301
2956	0.08705417867
2957	0.08704415287
2958	0.0870353043
2959	0.0870251303
2960	0.0870139828
2961	0.08700297249
2962	0.08699519101
2963	0.08698421794
2964	0.08697084809
2965	0.08696936429
2966	0.08696045519
2967	0.08695273041
2968	0.08694197698
2969	0.08693264959
2970	0.08692205769
2971	0.08691213508
2972	0.08690353161
2973	0.08689394208
2974	0.08689246597
2975	0.08688093784
2976	0.08687156527
2977	0.08687009392
2978	0.08686001954
2979	0.08685514776
2980	0.08684742766
2981	0.08683538086
2982	0.08683432698
2983	0.08682243017
2984	0.08682096548
2985	0.08681311595
2986	0.08680473929
2987	0.08679685513
2988	0.08678782867
2989	0.08678662536
2990	0.08677761224
2991	0.08676942591
2992	0.08676005664
2993	0.08675793306
2994	0.08674928694
2995	0.08674314295
2996	0.08673160028
2997	0.08672298352
2998	0.08671300148
2999	0.08670419048
3000	0.08669289686
3001	0.08668865463
3002	0.08667995512
3003	0.08666963184
3004	0.08666843685
3005	0.08665755835
3006	0.08664595461
3007	0.0866351608
3008	0.08662694647
3009	0.08661842464
3010	0.08660891254
3011	0.08659945705
3012	0.08658540334
3013	0.08657484798
3014	0.08656636288
3015	0.08655827587
3016	0.08655056377
3017	0.08654113671
3018	0.08652973963
3019	0.08652425278
3020	0.08651267737
3021	0.08650361228
3022	0.08649464128
3023	0.08648827816
3024	0.08647792545
3025	0.08647187318
3026	0.08646190728
3027	0.0864556017
3028	0.08645416381
3029	0.08645297724
3030	0.08644540655
3031	0.08644397699
3032	0.0864425523
3033	0.08643121642
3034	0.08642446454
3035	0.08642328773
3036	0.08641365789
3037	0.08640695681
3038	0.08639962503
3039	0.08638851225
3040	0.08638749309
3041	0.08638083134
3042	0.08637296949
3043	0.08637180011
3044	0.08636212046
3045	0.08635373792
3046	0.08634352045
3047	0.08633584793
3048	0.08632447906
3049	0.08632331636
3050	0.08631635622
3051	0.08630623511
3052	0.08630491322
3053	0.0862961693
3054	0.0862869107
3055	0.08628094
3056	0.08627061245
3057	0.08626068384
3058	0.08624948181
3059	0.0862370376
3060	0.08623536953
3061	0.08622771002
3062	0.08621547693
3063	0.08620429407
3064	0.08619500695
3065	0.08618662072
3066	0.08618546674
3067	0.08617530504
3068	0.08616550692
3069	0.08615780192
3070	0.08614759454
3071	0.08613960857
3072	0.08612936372
3073	0.08612821571
3074	0.08611245182
3075	0.08611130627
3076	0.08610221115
3077	0.08609451214
3078	0.0860868149
3079	0.08607605609
3080	0.08607013315
3081	0.08605889113
3082	0.08604925425
3083	0.08603920592
3084	0.08603026898
3085	0.08601794431
3086	0.08601107567
3087	0.08600321894
3088	0.08599330989
3089	0.08598231132
3090	0.08597847252
3091	0.08597733511
3092	0.0859761082
3093	0.08596700711
3094	0.08595676134
3095	0.08594694868
3096	0.08593798621
3097	0.0859293067
3098	0.08592800588
3099	0.08591917922
3100	0.0859106749
3101	0.08589832095
3102	0.08589719326
3103	0.08588614383
3104	0.08587796737
3105	0.08587054931
3106	0.08586054839
3107	0.08585370723
3108	0.08584681112
3109	0.08584568549
3110	0.08583461224
3111	0.08582855829
3112	0.08581419987
3113	0.08581045006
3114	0.08580184515
3115	0.0857958374
3116	0.08579270353
3117	0.08578358163
3118	0.0857768108
3119	0.08577545245
3120	0.08576975317
3121	0.08576839926
3122	0.08575985849
3123	0.08574876597
3124	0.08574310001
3125	0.0857338293
3126	0.0857240043
3127	0.08571412467
3128	0.08570534782
3129	0.08569695799
3130	0.08568882803
3131	0.08568136765
3132	0.085674029
3133	0.08566533017
3134	0.08565775429
3135	0.08565231804
3136	0.0856430842
3137	0.08563248814
3138	0.0856249878
3139	0.08561884661
3140	0.08561740178
3141	0.08560640549
3142	0.08560067882
3143	0.08558974267
3144	0.08557889875
3145	0.08556956512
3146	0.0855597266
3147	0.08555228565
3148	0.08555070219
3149	0.0855434389
3150	0.08553781741
3151	0.08553647954
3152	0.08553109094
3153	0.08552459199
3154	0.08551751465
3155	0.08551159994
3156	0.08550176492
3157	0.08549529283
3158	0.08548970206
3159	0.08548332032
3160	0.08547788665
3161	0.0854683054
3162	0.08545995281
3163	0.08545017755
3164	0.08544324674
3165	0.08543700812
3166	0.08543041772
3167	0.08542144071
3168	0.08541485898
3169	0.0854062502
3170	0.08540515655
3171	0.08539785441
3172	0.08538882374
3173	0.08537837275
3174	0.08536875725
3175	0.08536766666
3176	0.08536045549
3177	0.08535254562
3178	0.08534378629
3179	0.08533509094
3180	0.08532944756
3181	0.08532114561
3182	0.08531398281
3183	0.08530577608
3184	0.08529873866
3185	0.08529054775
3186	0.0852893776
3187	0.08528041824
3188	0.08527322968
3189	0.0852641639
3190	0.08525453086
3191	0.08524469665
3192	0.08523421841
3193	0.08523267303
3194	0.08522193214
3195	0.08521626866
3196	0.0852046049
3197	0.08519717755
3198	0.08519081314
3199	0.08518285269
3200	0.08518154088
3201	0.08517437558
3202	0.085163224
3203	0.08515129072
3204	0.08514390899
3205	0.08513566893
3206	0.08512527886
3207	0.08511579044
3208	0.0851140403
3209	0.08510514388
3210	0.08510383998
3211	0.08509429114
3212	0.08509322126
3213	0.08508367643
3214	0.0850760904
3215	0.08507057084
3216	0.085065117
3217	0.08505566457
3218	0.08504648939
3219	0.08503474215
3220	0.08502289097
3221	0.08500642282
3222	0.08499058878
3223	0.08498066974
3224	0.08497002422
3225	0.08496316607
3226	0.08496201815
3227	0.08495360878
3228	0.08494321539
3229	0.08493543791
3230	0.08492878678
3231	0.08492007982
3232	0.08491879076
3233	0.08490602933
3234	0.08489825038
3235	0.08488637589
3236	0.08487817978
3237	0.08487099224
3238	0.08486465012
3239	0.08485480212
3240	0.08484794284
3241	0.08484665993
3242	0.08483989322
3243	0.08483041315
3244	0.08482239429
3245	0.08481494411
3246	0.08480758663
3247	0.08479996238
3248	0.08479455266
3249	0.08478658918
3250	0.08478530988
3251	0.08477836556
3252	0.08476971727
3253	0.08476314671
3254	0.08475387098
3255	0.08474773103
3256	0.08474501001
3257	0.08474107425
3258	0.08473957109
3259	0.08473312138
3260	0.08472486391
3261	0.0847139894
3262	0.08470757019
3263	0.0846979841
3264	0.08468858413
3265	0.08468322118
3266	0.08467698728
3267	0.08466656424
3268	0.08464747933
3269	0.08464011677
3270	0.08463237186
3271	0.08463039843
3272	0.08462081524
3273	0.08461546404
3274	0.08460424327
3275	0.08460044185
3276	0.08459215665
3277	0.08458521921
3278	0.08458417414
3279	0.08457631585
3280	0.08456854449
3281	0.08455691167
3282	0.08455160219
3283	0.08454366925
3284	0.08453435268
3285	0.08452720339
3286	0.08452137981
3287	0.0845107129
3288	0.08450584698
3289	0.08450045611
3290	0.08449486963
3291	0.08448529038
3292	0.08447915513
3293	0.0844719344
3294	0.08446224935
3295	0.08445689448
3296	0.08445557176
3297	0.08444960342
3298	0.08443912484
3299	0.08443080874
3300	0.08442265787
3301	0.08441656415
3302	0.08440635963
3303	0.08440509809
3304	0.08439582984
3305	0.08438617142
3306	0.08437820251
3307	0.08437079976
3308	0.08436321301
3309	0.08435388143
3310	0.08434768853
3311	0.0843390017
3312	0.08433206448
3313	0.08432283952
3314	0.08431425731
3315	0.08430687008
3316	0.08430400072
3317	0.08429741337
3318	0.0842951314
3319	0.08428448245
3320	0.08427824837
3321	0.08426809801
3322	0.08426042295
3323	0.08425917389
3324	0.08425185243
3325	0.08424183022
3326	0.08423487936
3327	0.08422568157
3328	0.08421762477
3329	0.08420690249
3330	0.08419889872
3331	0.08418794382
3332	0.08418691381
3333	0.08418588687
3334	0.0841846512
3335	0.08417686736
3336	0.08416358044
3337	0.08415991249
3338	0.08415175331
3339	0.08414434116
3340	0.08413629354
3341	0.08412942333
3342	0.08411927433
3343	0.08410859374
3344	0.08410219762
3345	0.08409421299
3346	0.08408562433
3347	0.08407510251
3348	0.08406710818
3349	0.08405898182
3350	0.08404987731
3351	0.0840413353
3352	0.08403218453
3353	0.08402153623
3354	0.08401840213
3355	0.08400798
3356	0.08399983765
3357	0.08399317247
3358	0.0839862908
3359	0.08397794902
3360	0.08396202104
3361	0.08395437163
3362	0.08394703023
3363	0.08393864925
3364	0.08393342685
3365	0.08393240787
3366	0.08392882974
3367	0.08391303294
3368	0.08390271342
3369	0.08389359385
3370	0.08389247304
3371	0.08388250476
3372	0.08387825729
3373	0.08387724382
3374	0.08386880803
3375	0.08386387785
3376	0.08385765963
3377	0.08385063317
3378	0.08384962372
3379	0.08384861725
3380	0.08384264902
3381	0.08383775299
3382	0.08383155837
3383	0.08382623425
3384	0.08381947825
3385	0.08381358182
3386	0.08380418213
3387	0.08379804266
3388	0.08379207423
3389	0.0837837552
3390	0.08377691797
3391	0.08377105884
3392	0.08376204629
3393	0.08376104071
3394	0.08375392063
3395	0.08374748417
3396	0.08374068459
3397	0.08373477139
3398	0.08372946787
3399	0.08371922479
3400	0.08371322898
3401	0.08371177962
3402	0.08371078108
3403	0.08370414624
3404	0.08370315051
3405	0.08369589086
3406	0.08368231477
3407	0.08367345535
3408	0.08366687318
3409	0.08366588018
3410	0.08366489011
3411	0.08365979281
3412	0.08365473261
3413	0.08364568068
3414	0.08363480412
3415	0.08362821661
3416	0.08362330576
3417	0.08362003001
3418	0.08360806782
3419	0.08359942033
3420	0.08359040097
3421	0.08358253034
3422	0.08357927558
3423	0.08357326188
3424	0.08356448132
3425	0.08355870911
3426	0.0835491136
3427	0.08353875324
3428	0.08353077234
3429	0.08352405893
3430	0.08352066496
3431	0.08351414414
3432	0.08350591099
3433	0.08350237932
3434	0.08349590467
3435	0.08349093922
3436	0.0834827847
3437	0.08347650228
3438	0.08347078343
3439	0.0834601032
3440	0.08345445047
3441	0.08344376898
3442	0.08343625697
3443	0.08342926686
3444	0.0834265671
3445	0.08341967105
3446	0.08341868466
3447	0.08340974692
3448	0.08340366417
3449	0.08340257912
3450	0.08339613807
3451	0.08338534505
3452	0.08337612135
3453	0.08337093281
3454	0.08336331421
3455	0.08335444361
3456	0.08334885768
3457	0.08333334657
3458	0.08332854182
3459	0.0833174689
3460	0.08331185743
3461	0.08330583747
3462	0.08329298555
3463	0.08329016775
3464	0.08328284379
3465	0.08327827226
3466	0.08326995959
3467	0.08326106493
3468	0.08325325082
3469	0.08324440803
3470	0.08323410068
3471	0.08323298431
3472	0.0832253715
3473	0.08322453009
3474	0.08321427658
3475	0.08320448441
3476	0.08319383235
3477	0.08318936418
3478	0.08317838635
3479	0.08317727527
3480	0.08316681358
3481	0.08316211274
3482	0.08315528718
3483	0.08314714865
3484	0.08314220703
3485	0.08313217008
3486	0.08312756471
3487	0.08311992521
3488	0.08310970167
3489	0.08310844518
3490	0.08310209138
3491	0.08309736732
3492	0.08309357167
3493	0.08308723518
3494	0.08307997905
3495	0.083072072
3496	0.08306034945
3497	0.08305487137
3498	0.0830483228
3499	0.08304235607
3500	0.08303321089
3501	0.08302651767
3502	0.08301830353
3503	0.08301201435
3504	0.0830018626
3505	0.08299705409
3506	0.08298987981
3507	0.08298018079
3508	0.0829730422
3509	0.08296645332
3510	0.08296100149
3511	0.08295246695
3512	0.08294794174
3513	0.08293758034
3514	0.08293623423
3515	0.08292826469
3516	0.08292210641
3517	0.08292113614
3518	0.08291114773
3519	0.08290328383
3520	0.08289876568
3521	0.08289402497
3522	0.0828893188
3523	0.08288835252
3524	0.082882346
3525	0.0828792195
3526	0.0828781716
3527	0.08286516973
3528	0.08286172656
3529	0.08286040788
3530	0.08284557308
3531	0.08284080539
3532	0.08283616032
3533	0.08282624788
3534	0.08281663024
3535	0.08281279828
3536	0.08280364467
3537	0.08279496355
3538	0.08278889504
3539	0.08277623076
3540	0.08276212037
3541	0.08275684007
3542	0.08274874665
3543	0.08274130547
3544	0.08273545792
3545	0.08272749575
3546	0.08272221625
3547	0.08271882668
3548	0.08271414096
3549	0.08270801468
3550	0.08270576859
3551	0.08269596713
3552	0.08269291177
3553	0.08268425659
3554	0.08267528757
3555	0.08267433404
3556	0.08266412308
3557	0.08265441097
3558	0.0826467053
3559	0.08264232105
3560	0.08262798808
3561	0.08261851402
3562	0.08261253121
3563	0.08259789674
3564	0.08258682531
3565	0.08257261209
3566	0.08257147338
3567	0.08256256146
3568	0.08255819834
3569	0.08254555022
3570	0.08253669682
3571	0.08253412383
3572	0.08252452113
3573	0.082519981
3574	0.08251908608
3575	0.0825106481
3576	0.08250952446
3577	0.08250518904
3578	0.08249566083
3579	0.08248293477
3580	0.08246647605
3581	0.08245909384
3582	0.08245334188
3583	0.08244659659
3584	0.08243955027
3585	0.08243088548
3586	0.08242500668
3587	0.08242395734
3588	0.08241654631
3589	0.08241063886
3590	0.08239741859
3591	0.08239314275
3592	0.08238287034
3593	0.08237267515
3594	0.08237165441
3595	0.08236225596
3596	0.08235242302
3597	0.08234501675
3598	0.08234053227
3599	0.08232980725
3600	0.08231879643
3601	0.08231421942
3602	0.08231312503
3603	0.08230535526
3604	0.08229695102
3605	0.08229423115
3606	0.08228702997
3607	0.08227785077
3608	0.08227273181
3609	0.08225906852
3610	0.08225812722
3611	0.08225020985
3612	0.0822422603
3613	0.08223472123
3614	0.08223309141
3615	0.08222612388
3616	0.08222511838
3617	0.08222219751
3618	0.08221211071
3619	0.08221109594
3620	0.08220309919
3621	0.08219379061
3622	0.08218716426
3623	0.08217583474
3624	0.08217142317
3625	0.0821669383
3626	0.08215962423
3627	0.08215694339
3628	0.08214839653
3629	0.08214402189
3630	0.08213349209
3631	0.08212506242
3632	0.08211583781
3633	0.08210605179
3634	0.08209776171
3635	0.08209271864
3636	0.08208307719
3637	0.08208200786
3638	0.08207827947
3639	0.08207101005
3640	0.0820666695
3641	0.08205832889
3642	0.08205071228
3643	0.08204031501
3644	0.08203331804
3645	0.08202680889
3646	0.08201573096
3647	0.08201142094
3648	0.0820023514
3649	0.08199231467
3650	0.08198682464
3651	0.08197885859
3652	0.0819755803
3653	0.08196766732
3654	0.0819613311
3655	0.08195180652
3656	0.08194237344
3657	0.08193167764
3658	0.0819223834
3659	0.08191421427
3660	0.08190690065
3661	0.08189567724
3662	0.08188849139
3663	0.08187836423
3664	0.08187276214
3665	0.08187183587
3666	0.08186770467
3667	0.08186344761
3668	0.08185248122
3669	0.0818438731
3670	0.08183658934
3671	0.08183016398
3672	0.08182932296
3673	0.08181712339
3674	0.08180815325
3675	0.08179978834
3676	0.0817960944
3677	0.08178899998
3678	0.08178802824
3679	0.0817762687
3680	0.08177099541
3681	0.08176505611
3682	0.08175875631
3683	0.08175778749
3684	0.08175096305
3685	0.08174527511
3686	0.08174278879
3687	0.08173681461
3688	0.08173260275
3689	0.08172765421
3690	0.08172441559
3691	0.08172120668
3692	0.08172022753
3693	0.08171374453
3694	0.08170697271
3695	0.08169876124
3696	0.08168589703
3697	0.08167696033
3698	0.0816670663
3699	0.08165798095
3700	0.08164716033
3701	0.08164228626
3702	0.08163235227
3703	0.08161762926
3704	0.0816109775
3705	0.08160193679
3706	0.08159171751
3707	0.08158045394
3708	0.08157299348
3709	0.08156401848
3710	0.08155322492
3711	0.08154345098
3712	0.08153203096
3713	0.08152428028
3714	0.08151778465
3715	0.08151263825
3716	0.08149998595
3717	0.08149903332
3718	0.08149205833
3719	0.08148353011
3720	0.08147558662
3721	0.08147467853
3722	0.0814608519
3723	0.08145143632
3724	0.08144543254
3725	0.08144452705
3726	0.08143305487
3727	0.08143033563
3728	0.08142070166
3729	0.081414819
3730	0.08140758442
3731	0.08139821032
3732	0.08139406371
3733	0.08138956666
3734	0.0813802316
3735	0.08136662143
3736	0.08135959078
3737	0.08135364116
3738	0.0813440864
3739	0.08133567808
3740	0.08132996414
3741	0.08132173011
3742	0.08130986063
3743	0.08130411837
3744	0.08129903955
3745	0.08129813745
3746	0.08129723801
3747	0.08129125906
3748	0.08128319293
3749	0.08128225895
3750	0.081273334
3751	0.08127243852
3752	0.08127150929
3753	0.08127058345
3754	0.08126086023
3755	0.08125300501
3756	0.08124563242
3757	0.08124025183
3758	0.08123454192
3759	0.0812271297
3760	0.08121699229
3761	0.08120899003
3762	0.08120798106
3763	0.08120038465
3764	0.08119261662
3765	0.08117963635
3766	0.08117160322
3767	0.08116392465
3768	0.08115782338
3769	0.08115098746
3770	0.08114211358
3771	0.08113247331
3772	0.08112776815
3773	0.08112291015
3774	0.08111866752
3775	0.08111166527
3776	0.08110127875
3777	0.08109334655
3778	0.08108559648
3779	0.08108158822
3780	0.08107453042
3781	0.08106532888
3782	0.08105099374
3783	0.08104302898
3784	0.08103655777
3785	0.08103090801
3786	0.08102292298
3787	0.08102203504
3788	0.08101890646
3789	0.08101104349
3790	0.0810045122
3791	0.0809952448
3792	0.08098775224
3793	0.0809816834
3794	0.08097657187
3795	0.0809669321
3796	0.08095975024
3797	0.08095495536
3798	0.08094225039
3799	0.08093113552
3800	0.0809230057
3801	0.0809167334
3802	0.08090429665
3803	0.0808987084
3804	0.0808977921
3805	0.08089666761
3806	0.08088945208
3807	0.08088864051
3808	0.08087913084
3809	0.08086975839
3810	0.08086583715
3811	0.08085815368
3812	0.08085724414
3813	0.08084836264
3814	0.08084452638
3815	0.08083761473
3816	0.08083028025
3817	0.08081611477
3818	0.08081511911
3819	0.08080850938
3820	0.08080137416
3821	0.08079215286
3822	0.08078739139
3823	0.080785909
3824	0.08077185175
3825	0.08076777574
3826	0.08076214439
3827	0.08075892702
3828	0.08074732283
3829	0.08074395307
3830	0.08073361478
3831	0.08072720663
3832	0.08072467944
3833	0.08072378372
3834	0.0807228025
3835	0.08071461433
3836	0.08071242482
3837	0.0806989514
3838	0.08069143712
3839	0.08068303141
3840	0.08067407988
3841	0.08066797959
3842	0.08066709286
3843	0.08065920976
3844	0.08065811874
3845	0.08065204786
3846	0.08064663275
3847	0.08063997009
3848	0.08063488429
3849	0.08062511716
3850	0.08061928163
3851	0.08061840173
3852	0.08060987327
3853	0.0806020347
3854	0.08059576293
3855	0.08059187313
3856	0.08058463401
3857	0.08058375665
3858	0.08057923498
3859	0.08057246683
3860	0.08056721739
3861	0.08056065663
3862	0.08055325004
3863	0.080546729
3864	0.0805371361
3865	0.08053559118
3866	0.0805243828
3867	0.08052189374
3868	0.08051358555
3869	0.08050483339
3870	0.08049766519
3871	0.08048938145
3872	0.0804807593
3873	0.08047466263
3874	0.08046388774
3875	0.08045547358
3876	0.08045218027
3877	0.08044768184
3878	0.08043911618
3879	0.08042851771
3880	0.08041636267
3881	0.08040926573
3882	0.08040778465
3883	0.08040318143
3884	0.08039568869
3885	0.08038858023
3886	0.0803794477
3887	0.08037243119
3888	0.08036342628
3889	0.08035458621
3890	0.08034557006
3891	0.08033653589
3892	0.0803268492
3893	0.0803178221
3894	0.08030888159
3895	0.08030066479
3896	0.08029416474
3897	0.08028783527
3898	0.08027661129
3899	0.08026712988
3900	0.08026067998
3901	0.08025131907
3902	0.08024665615
3903	0.08024094042
3904	0.08023552642
3905	0.08022730123
3906	0.0802202041
3907	0.0802126482
3908	0.08020333933
3909	0.08019458396
3910	0.08018546144
3911	0.08017981217
3912	0.08017342895
3913	0.08016646626
3914	0.080165604
3915	0.08016077412
3916	0.08015241361
3917	0.08014414929
3918	0.08013273979
3919	0.08012644519
3920	0.08011581878
3921	0.08010884294
3922	0.08009951001
3923	0.0800889882
3924	0.08008658986
3925	0.08007882087
3926	0.08007796439
3927	0.08006961439
3928	0.08006154413
3929	0.08005594683
3930	0.08004664461
3931	0.08004322211
3932	0.08004249362
3933	0.08003342425
3934	0.08002346508
3935	0.08001370299
3936	0.08001132501
3937	0.08000647418
3938	0.07999721581
3939	0.07998825257
3940	0.07997759853
3941	0.07996957354
3942	0.07996277167
3943	0.07995765494
3944	0.07994955804
3945	0.07994569016
3946	0.07993648308
3947	0.07993113443
3948	0.07992357407
3949	0.07991674216
3950	0.07991287684
3951	0.07990628136
3952	0.07990057402
3953	0.07989511878
3954	0.07988654632
3955	0.07987920144
3956	0.07987212218
3957	0.07986351775
3958	0.07985977482
3959	0.07985569764
3960	0.07984208495
3961	0.07983464523
3962	0.07982890565
3963	0.07981814997
3964	0.07980939762
3965	0.07980380508
3966	0.07979523204
3967	0.07978823839
3968	0.0797792165
3969	0.07977837296
3970	0.07977765596
3971	0.07976695751
3972	0.07976184775
3973	0.07975295479
3974	0.079739471
3975	0.07973448194
3976	0.07972724754
3977	0.07972038132
3978	0.07971741737
3979	0.07970742894
3980	0.07969979265
3981	0.07969642485
3982	0.0796830473
3983	0.07968221146
3984	0.0796759398
3985	0.07966690475
3986	0.07966062758
3987	0.0796546859
3988	0.07964701939
3989	0.07964609645
3990	0.07963908123
3991	0.07962789794
3992	0.07962094423
3993	0.07962011519
3994	0.07960986244
3995	0.07960280005
3996	0.07960049223
3997	0.07959884322
3998	0.07959212988
3999	0.07959130684
4000	0.07958383909
4001	0.07957636234
4002	0.07956624677
4003	0.07956064489
4004	0.07955108012
4005	0.0795407436
4006	0.07953403153
4007	0.07953048943
4008	0.07952385791
4009	0.07951770655
4010	0.0795087312
4011	0.07950300949
4012	0.07950117792
4013	0.07949165541
4014	0.07948254074
4015	0.07947361412
4016	0.07946636276
4017	0.07945985909
4018	0.0794547614
4019	0.07944819992
4020	0.07944106964
4021	0.07943389761
4022	0.07942907659
4023	0.07942286168
4024	0.07941535164
4025	0.07940783564
4026	0.07939535463
4027	0.07938595868
4028	0.07938260219
4029	0.07938176566
4030	0.07937266763
4031	0.07936169546
4032	0.07934801442
4033	0.07933621655
4034	0.07932811335
4035	0.07931904985
4036	0.07931804022
4037	0.07931722918
4038	0.07931614029
4039	0.07930311901
4040	0.07929803322
4041	0.0792910319
4042	0.0792901367
4043	0.07928931319
4044	0.07928851117
4045	0.07928702003
4046	0.07927900112
4047	0.07926982714
4048	0.07926589338
4049	0.07925901594
4050	0.07925358062
4051	0.07924944505
4052	0.07923963652
4053	0.07923251151
4054	0.07922676542
4055	0.07922213252
4056	0.07922043147
4057	0.079219595
4058	0.07921125902
4059	0.07920529528
4060	0.07919644613
4061	0.07918900046
4062	0.07918257104
4063	0.07917626434
4064	0.07916981993
4065	0.0791665204
4066	0.07916553367
4067	0.07916472322
4068	0.07915545084
4069	0.07914938142
4070	0.07914852041
4071	0.07914295721
4072	0.07913434585
4073	0.07912698767
4074	0.07912107482
4075	0.0791115488
4076	0.0791049569
4077	0.07909840637
4078	0.0790976175
4079	0.07909180175
4080	0.0790800581
4081	0.079073968
4082	0.0790696174
4083	0.0790579368
4084	0.07905405743
4085	0.07904929229
4086	0.07904125918
4087	0.07903548829
4088	0.07902726779
4089	0.07902551949
4090	0.07901643437
4091	0.07900939863
4092	0.07900023734
4093	0.07898673497
4094	0.07897973416
4095	0.07897610592
4096	0.07896961182
4097	0.07896101323
4098	0.07895326542
4099	0.07894528077
4100	0.07893670741
4101	0.07892991466
4102	0.07892086302
4103	0.07891500469
4104	0.07891421642
4105	0.07890829852
4106	0.07890029213
4107	0.07889407098
4108	0.07888331189
4109	0.07887617778
4110	0.07886931024
4111	0.07886444593
4112	0.07885396902
4113	0.07884687984
4114	0.07883516257
4115	0.07882670123
4116	0.07882082237
4117	0.07881063741
4118	0.07880985451
4119	0.07880907437
4120	0.07880274352
4121	0.07879691543
4122	0.07878386365
4123	0.07877512951
4124	0.07876614899
4125	0.07875810083
4126	0.07875341686
4127	0.07874546705
4128	0.07873402116
4129	0.07872110868
4130	0.07871537336
4131	0.07870694739
4132	0.07870126696
4133	0.07868887157
4134	0.07867783624
4135	0.07866961355
4136	0.07866210863
4137	0.07865700199
4138	0.07865120085
4139	0.07863877377
4140	0.0786330621
4141	0.07862682283
4142	0.07861590681
4143	0.07860658894
4144	0.0785984789
4145	0.07859041395
4146	0.07858963579
4147	0.07858327683
4148	0.07857382583
4149	0.07856640308
4150	0.07855664563
4151	0.07855058667
4152	0.07854408941
4153	0.07853612119
4154	0.07852834598
4155	0.07852756802
4156	0.07852143266
4157	0.07852065739
4158	0.07851902167
4159	0.07851245638
4160	0.07851142151
4161	0.07850191141
4162	0.07849504009
4163	0.0784888037
4164	0.0784804237
4165	0.07847825947
4166	0.07846988971
4167	0.07846827902
4168	0.07846083169
4169	0.07845342228
4170	0.07844966504
4171	0.07844609953
4172	0.07843861392
4173	0.0784326886
4174	0.07842410422
4175	0.07841223671
4176	0.07840661061
4177	0.07839931155
4178	0.07839660053
4179	0.07838982508
4180	0.07838407139
4181	0.07837380283
4182	0.07836587831
4183	0.07835663584
4184	0.07834753201
4185	0.07833720762
4186	0.07832868403
4187	0.07832313997
4188	0.07831321629
4189	0.07830672245
4190	0.07830079912
4191	0.07829606496
4192	0.07828455595
4193	0.07827586436
4194	0.07826640104
4195	0.07826027258
4196	0.07825336984
4197	0.07824321306
4198	0.07824226594
4199	0.07823508288
4200	0.07822695514
4201	0.07822601156
4202	0.07822006399
4203	0.07821191662
4204	0.0782038302
4205	0.07819614902
4206	0.07818778556
4207	0.07817657299
4208	0.07816279198
4209	0.07815309053
4210	0.07814453722
4211	0.07813737458
4212	0.07812864788
4213	0.07812260963
4214	0.07811693756
4215	0.07811188062
4216	0.07810482881
4217	0.07810284288
4218	0.07809704218
4219	0.07809107078
4220	0.07808614021
4221	0.07808260706
4222	0.07807477969
4223	0.07806963443
4224	0.07806379017
4225	0.07805195637
4226	0.07804314525
4227	0.07803209122
4228	0.07802312958
4229	0.07801732373
4230	0.07801165375
4231	0.07800591868
4232	0.07799734026
4233	0.07798962337
4234	0.07798879529
4235	0.07798258753
4236	0.07797304351
4237	0.07796714194
4238	0.07796005651
4239	0.07795929598
4240	0.07795205157
4241	0.07794309816
4242	0.07793513376
4243	0.07792777567
4244	0.07791818836
4245	0.07791200337
4246	0.0779049236
4247	0.07789993227
4248	0.07789917323
4249	0.07789546263
4250	0.07788789888
4251	0.07788060705
4252	0.07787426536
4253	0.0778689456
4254	0.07786260302
4255	0.07785658874
4256	0.07784501985
4257	0.07784019874
4258	0.07783484251
4259	0.07783391308
4260	0.07783315912
4261	0.0778283212
4262	0.07782516149
4263	0.0778128947
4264	0.07781197094
4265	0.07781122206
4266	0.07780204091
4267	0.0777906996
4268	0.07778550475
4269	0.07777758295
4270	0.07776709393
4271	0.07776627959
4272	0.07775830556
4273	0.07775392447
4274	0.07774710412
4275	0.07773804138
4276	0.07773193838
4277	0.07772504562
4278	0.0777166034
4279	0.07770902371
4280	0.07770025489
4281	0.07769379899
4282	0.07768474909
4283	0.07767230294
4284	0.0776642032
4285	0.07766340059
4286	0.07765712242
4287	0.07764576673
4288	0.07764260604
4289	0.07763577965
4290	0.07763497946
4291	0.07762813087
4292	0.07762048574
4293	0.07761215419
4294	0.07760863927
4295	0.07759989447
4296	0.07759145521
4297	0.07758534529
4298	0.0775809056
4299	0.07757176821
4300	0.07756266761
4301	0.0775568124
4302	0.07755060609
4303	0.07754378023
4304	0.07753817219
4305	0.07752990591
4306	0.07752165295
4307	0.0775176556
4308	0.07751120289
4309	0.07750498492
4310	0.07749896068
4311	0.07749270956
4312	0.07748265473
4313	0.07747669328
4314	0.07746394112
